Manuscript,Taxa,Total_Field_Seasons,Device_Pairing_Abbreviation,Intermediate_Device_Pairing,Broad_Device_Pairings,Tracking_Group,Monitor_Group,Discipline,Sub_discipline,Single_or_Multiple_Pairing,Total_Devices,Water_Type,Min_C_Depth_m,Max_C_Depth_m,Min_length_Tag_cm,Max_length_Tag_cm,Min_Days_Tracked,Max_Days_Tracked,Min_Hours_Recorded,Max_Hours_Recorded,Notes,Depth_groups,Length_Groups,Tracking_Days,Recording_Hours
Meynecke_2008,Teleostei,1,PIT + Stationary,PIT_Stationary,Receiver_Stationary,PIT,Stationary,Behavioural Ecology,Habitat and space use,Single,2,Brackish,25,25,110,350,1,97,1,1,"verification - used underwater video to confirm the ontogenic differences and interpspecific differences in movement between habitats was occurring as seen in the PIT tag data, since the cameras could capture all species movements, not just tagged fish",2m to 61m,Medium (28.5-120cm),Medium Term (3-170d),Short term (<2hr)
Meynecke_2008,Teleostei,1,PIT + Stationary,PIT_Stationary,Receiver_Stationary,PIT,Stationary,Behavioural Ecology,Community structuring,Single,2,Brackish,25,25,110,350,1,97,1,1,,2m to 61m,Medium (28.5-120cm),Medium Term (3-170d),Short term (<2hr)
Meynecke_2008,Teleostei,1,PIT + Stationary,PIT_Stationary,Receiver_Stationary,PIT,Stationary,Other Drivers of Movement and Behavior,Diel differences,Single,2,Brackish,25,25,110,350,1,97,1,1,,2m to 61m,Medium (28.5-120cm),Medium Term (3-170d),Short term (<2hr)
Meynecke_2008,Teleostei,1,PIT + Stationary,PIT_Stationary,Receiver_Stationary,PIT,Stationary,Species Management,Commercial species,Single,2,Brackish,25,25,110,350,1,97,1,1,,2m to 61m,Medium (28.5-120cm),Medium Term (3-170d),Short term (<2hr)
Meynecke_2008,Teleostei,1,PIT + Stationary,PIT_Stationary,Receiver_Stationary,PIT,Stationary,Methodological,Integrated approach,Single,2,Brackish,25,25,110,350,1,97,1,1,,2m to 61m,Medium (28.5-120cm),Medium Term (3-170d),Short term (<2hr)
Meynecke_2008,Teleostei,1,PIT + Stationary,PIT_Stationary,Receiver_Stationary,PIT,Stationary,Other Drivers of Movement and Behavior,Ontogenic,Single,2,Brackish,25,25,110,350,1,97,1,1,,2m to 61m,Medium (28.5-120cm),Medium Term (3-170d),Short term (<2hr)
Meynecke_2015,Chondrichthyes,1,AC + DD + AB,Acoustic_DataLogger_Animalborne,Both_Animalborne,Acoustic_Data Logger,Animal-borne,Other Drivers of Movement and Behavior,Ontogenic,Multiple,3,Brackish,2.2,5.7,135,150,Not Reported,NA,1.167,1.95,"Verificatio - used acoustic teemetry to measure swi speeds, and verify that attached crittercam did not alter antural swim speeds of juveniles. ",2m to 61m,Large (>120cm),NA,Short term (<2hr)
Meynecke_2015,Chondrichthyes,1,AC + DD + AB,Acoustic_DataLogger_Animalborne,Both_Animalborne,Acoustic_Data Logger,Animal-borne,Methodological,Feasibility,Multiple,3,Brackish,2.2,5.7,135,150,Not Reported,NA,1.167,1.95,,2m to 61m,Large (>120cm),NA,Short term (<2hr)
Meynecke_2015,Chondrichthyes,1,AC + DD + AB,Acoustic_DataLogger_Animalborne,Both_Animalborne,Acoustic_Data Logger,Animal-borne,Other Drivers of Movement and Behavior,Diel differences,Multiple,3,Brackish,2.2,5.7,135,150,Not Reported,NA,1.167,1.95,,2m to 61m,Large (>120cm),NA,Short term (<2hr)
Meynecke_2023,Cetacea,2,DD + AB,DataLogger_Animalborne,NoReceiver_Animalborne,Data Logger,Animal-borne,Behavioural Ecology,Behavioural states and adaptations,Single,2,Saltwater,Not Reported,50,NA,1200,0.134,0.269,3.217,6.46,,2m to 61m,NA,Short Term (<3d),Medium Term (2-20hr)
Meynecke_2023,Cetacea,2,DD + AB,DataLogger_Animalborne,NoReceiver_Animalborne,Data Logger,Animal-borne,Behavioural Ecology,Sociality,Single,2,Saltwater,Not Reported,50,NA,1200,0.134,0.269,3.217,6.46,,2m to 61m,NA,Short Term (<3d),Medium Term (2-20hr)
Mikkelsen_2019,Phocidae,2,DD + SA + AB,DataLogger_Satellite_Animalborne,NoReceiver_Animalborne,Data Logger_Satellite,Animal-borne,Conservation Measures,Human_wildlife interactions,Multiple,3,Saltwater,Not Reported,NA,121,176,14,21.7,2.5,2.5,,NA,Large (>120cm),Medium Term (3-170d),Medium Term (2-20hr)
Mikkelsen_2019,Phocidae,2,DD + SA + AB,DataLogger_Satellite_Animalborne,NoReceiver_Animalborne,Data Logger_Satellite,Animal-borne,Behavioural Ecology,Energetics,Multiple,3,Saltwater,Not Reported,NA,121,176,14,21.7,2.5,2.5,,NA,Large (>120cm),Medium Term (3-170d),Medium Term (2-20hr)
Mikkelsen_2019,Phocidae,2,DD + SA + AB,DataLogger_Satellite_Animalborne,NoReceiver_Animalborne,Data Logger_Satellite,Animal-borne,Behavioural Ecology,Behavioural states and adaptations,Multiple,3,Saltwater,Not Reported,NA,121,176,14,21.7,2.5,2.5,,NA,Large (>120cm),Medium Term (3-170d),Medium Term (2-20hr)
Mikkelsen_2019,Phocidae,2,DD + SA + AB,DataLogger_Satellite_Animalborne,NoReceiver_Animalborne,Data Logger_Satellite,Animal-borne,Methodological,Feasibility,Multiple,3,Saltwater,Not Reported,NA,121,176,14,21.7,2.5,2.5,,NA,Large (>120cm),Medium Term (3-170d),Medium Term (2-20hr)
Miller_2004,Cetacea,3,DD + Mobile,DataLogger_Mobile,NoReceiver_Mobile,Data Logger,Mobile,Behavioural Ecology,Energetics,Single,2,Saltwater,0,0,1600,38000,Not Reported,NA,Not Reported,NA,,Surface to 2m,Large (>120cm),NA,NA
Miller_2004,Cetacea,3,DD + Mobile,DataLogger_Mobile,NoReceiver_Mobile,Data Logger,Mobile,Methodological,Feasibility,Single,2,Saltwater,0,0,1600,38000,Not Reported,NA,Not Reported,NA,,Surface to 2m,Large (>120cm),NA,NA
Miller_2004,Cetacea,3,DD + Mobile,DataLogger_Mobile,NoReceiver_Mobile,Data Logger,Mobile,Behavioural Ecology,Behavioural states and adaptations,Single,2,Saltwater,0,0,1600,38000,Not Reported,NA,Not Reported,NA,,Surface to 2m,Large (>120cm),NA,NA
Naito_2013,Phocidae,1,DD + AB,DataLogger_Animalborne,NoReceiver_Animalborne,Data Logger,Animal-borne,Behavioural Ecology,Behavioural states and adaptations,Single,2,Saltwater,521,534,NA,Not Reported,5.9,68.4,0,NA,Reported weight not length,>61m,NA,Medium Term (3-170d),NA
Naito_2013,Phocidae,1,DD + AB,DataLogger_Animalborne,NoReceiver_Animalborne,Data Logger,Animal-borne,Behavioural Ecology,Predator_prey interactions,Single,2,Saltwater,521,534,NA,Not Reported,5.9,68.4,0,NA,,>61m,NA,Medium Term (3-170d),NA
Naito_2013,Phocidae,1,DD + AB,DataLogger_Animalborne,NoReceiver_Animalborne,Data Logger,Animal-borne,Methodological,Feasibility,Single,2,Saltwater,521,534,NA,Not Reported,5.9,68.4,0,NA,,>61m,NA,Medium Term (3-170d),NA
Nakamura_2011,Chondrichthyes,Not Reported,DD + AB,DataLogger_Animalborne,NoReceiver_Animalborne,Data Logger,Animal-borne,Behavioural Ecology,Behavioural states and adaptations,Single,2,Saltwater,Not Reported,NA,328,393,Not Reported,0.25,Not Reported,6,"complementation - data loggers measured activity, diving behaviour, while cameras identified the prey items captured or selected for during dives, which together can give a better picture of energetics beyond just their activity, but also their intake. Did have this in the mendeley group, but for some reason wasn't in the dataframe",NA,Large (>120cm),Short Term (<3d),Medium Term (2-20hr)
Nakamura_2011,Chondrichthyes,Not Reported,DD + AB,DataLogger_Animalborne,NoReceiver_Animalborne,Data Logger,Animal-borne,Behavioural Ecology,Energetics,Single,2,Saltwater,Not Reported,NA,328,393,Not Reported,0.25,Not Reported,6,,NA,Large (>120cm),Short Term (<3d),Medium Term (2-20hr)
Nakamura_2015,Teleostei,2,DD + AB,DataLogger_Animalborne,NoReceiver_Animalborne,Data Logger,Animal-borne,Behavioural Ecology,Behavioural states and adaptations,Single,2,Saltwater,0,100,105,200,4,6,Not Reported,1.41,,>61m,Medium (28.5-120cm),Medium Term (3-170d),Short term (<2hr)
Nakamura_2015,Teleostei,2,DD + AB,DataLogger_Animalborne,NoReceiver_Animalborne,Data Logger,Animal-borne,Methodological,Feasibility,Single,2,Saltwater,0,100,105,200,4,6,Not Reported,1.41,,>61m,Medium (28.5-120cm),Medium Term (3-170d),Short term (<2hr)
Nakamura_2015,Teleostei,2,DD + AB,DataLogger_Animalborne,NoReceiver_Animalborne,Data Logger,Animal-borne,Behavioural Ecology,Predator_prey interactions,Single,2,Saltwater,0,100,105,200,4,6,Not Reported,1.41,,>61m,Medium (28.5-120cm),Medium Term (3-170d),Short term (<2hr)
Nakamura_2015,Teleostei,2,DD + AB,DataLogger_Animalborne,NoReceiver_Animalborne,Data Logger,Animal-borne,Other Drivers of Movement and Behavior,Environmental factors,Single,2,Saltwater,0,100,105,200,4,6,Not Reported,1.41,,>61m,Medium (28.5-120cm),Medium Term (3-170d),Short term (<2hr)
Narazaki_2009,Reptilia,2,DD + AB,DataLogger_Animalborne,NoReceiver_Animalborne,Data Logger,Animal-borne,Methodological,Tag and video accuracy and precision,Single,2,Saltwater,Not Reported,NA,58.8,85,4.9,16.9,Not Reported,NA,,NA,Medium (28.5-120cm),Medium Term (3-170d),NA
Narazaki_2009,Reptilia,2,DD + AB,DataLogger_Animalborne,NoReceiver_Animalborne,Data Logger,Animal-borne,Methodological,Attributing behaviours to movement,Single,2,Saltwater,Not Reported,NA,58.8,85,4.9,16.9,Not Reported,NA,,NA,Medium (28.5-120cm),Medium Term (3-170d),NA
Narazaki_2013,Reptilia,4,DD + AB,DataLogger_Animalborne,NoReceiver_Animalborne,Data Logger,Animal-borne,Behavioural Ecology,Behavioural states and adaptations,Single,2,Saltwater,0.9,62.5,55.3,85,0.167,1.342,2,4.9,,>61m,Medium (28.5-120cm),Short Term (<3d),Medium Term (2-20hr)
Narazaki_2013,Reptilia,4,DD + AB,DataLogger_Animalborne,NoReceiver_Animalborne,Data Logger,Animal-borne,Other Drivers of Movement and Behavior,Ontogenic,Single,2,Saltwater,0.9,62.5,55.3,85,0.167,1.342,2,4.9,,>61m,Medium (28.5-120cm),Short Term (<3d),Medium Term (2-20hr)
Narazaki_2013,Reptilia,4,DD + AB,DataLogger_Animalborne,NoReceiver_Animalborne,Data Logger,Animal-borne,Behavioural Ecology,Habitat and space use,Single,2,Saltwater,0.9,62.5,55.3,85,0.167,1.342,2,4.9,,>61m,Medium (28.5-120cm),Short Term (<3d),Medium Term (2-20hr)
Nazario_2022,Cetacea,Not Reported,DD + AB,DataLogger_Animalborne,NoReceiver_Animalborne,Data Logger,Animal-borne,Methodological,Feasibility,Single,2,Saltwater,Not Reported,NA,454,971,Not Reported,NA,Not Reported,NA,"verification - cameras confirmed that surfacing identified with accelerometer and depth tags with time of inhalation shown by videos that captured the movement of their nares which helped assess breath-to-breath variability of free-ranging rorqual whales in conjunction with dive behavior. which helped confirm this pairing as good if wanting further validation, inhalation duration and nares expansion could be used to improve estimates of wild cetacean energetics relative to traditional methods alone. essentially this method could more finely measure how the whales adjusted their breath intake between dives, versus foraging versus lunging. These energetic outcomes can serve as references for improving predictions regarding eco-physiological challenges presented by climate change and anthropogenic disturbance. Used data from other studies and was not clear exactly what individuals data was taken from, so could not report on certain metrics.",NA,Large (>120cm),NA,NA
Nazario_2022,Cetacea,Not Reported,DD + AB,DataLogger_Animalborne,NoReceiver_Animalborne,Data Logger,Animal-borne,Behavioural Ecology,Behavioural states and adaptations,Single,2,Saltwater,Not Reported,NA,454,971,Not Reported,NA,Not Reported,NA,,NA,Large (>120cm),NA,NA
Nazario_2022,Cetacea,Not Reported,DD + AB,DataLogger_Animalborne,NoReceiver_Animalborne,Data Logger,Animal-borne,Behavioural Ecology,Energetics,Single,2,Saltwater,Not Reported,NA,454,971,Not Reported,NA,Not Reported,NA,,NA,Large (>120cm),NA,NA
Niemi_2023,Phocidae,13,SA + Stationary,Satellite_Stationary,NoReceiver_Stationary,Satellite,Stationary,Other Drivers of Movement and Behavior,Diel differences,Single,2,Saltwater,0,0,NA,Not Reported,Not Reported,NA,1104,1104,satellite tags sensors wet dry for haul out periods.,Surface to 2m,NA,NA,NA
Niemi_2023,Phocidae,13,SA + Stationary,Satellite_Stationary,NoReceiver_Stationary,Satellite,Stationary,Other Drivers of Movement and Behavior,Seasonal Differences,Single,2,Saltwater,0,0,NA,Not Reported,Not Reported,NA,1104,1104,,Surface to 2m,NA,NA,NA
Niemi_2023,Phocidae,13,SA + Stationary,Satellite_Stationary,NoReceiver_Stationary,Satellite,Stationary,Reproductive Ecology,"Spawning, breeding, nesting behaviour",Single,2,Saltwater,0,0,NA,Not Reported,Not Reported,NA,1104,1104,,Surface to 2m,NA,NA,NA
Nishiumi_2018,Teleostei,1,DD + Stationary,DataLogger_Stationary,NoReceiver_Stationary,Data Logger,Stationary,Methodological,Paired lab approach,Single,2,Saltwater,Not Reported,NA,49.9,102,Not Reported,NA,Not Reported,NA,,NA,Medium (28.5-120cm),NA,NA
Nishiumi_2018,Teleostei,1,DD + Stationary,DataLogger_Stationary,NoReceiver_Stationary,Data Logger,Stationary,Methodological,Feasibility,Single,2,Saltwater,Not Reported,NA,49.9,102,Not Reported,NA,Not Reported,NA,,NA,Medium (28.5-120cm),NA,NA
Nishiumi_2018,Teleostei,1,DD + Stationary,DataLogger_Stationary,NoReceiver_Stationary,Data Logger,Stationary,Behavioural Ecology,Behavioural states and adaptations,Single,2,Saltwater,Not Reported,NA,49.9,102,Not Reported,NA,Not Reported,NA,,NA,Medium (28.5-120cm),NA,NA
O_brien_2014,Teleostei,1,R + Stationary,Radio_Stationary,Receiver_Stationary,Radio,Stationary,Behavioural Ecology,Predator_prey interactions,Single,2,Freshwater,Not Reported,0,NA,Not Reported,Not Reported,NA,Not Reported,NA,,Surface to 2m,NA,NA,NA
O_Dor_2002,Cephalopoda,1,AC + DD + Stationary,Acoustic_DataLogger_Stationary,Both_Stationary,Acoustic_Data Logger,Stationary,Behavioural Ecology,Energetics,Multiple,3,Saltwater,Not Reported,6,10.5,Not Reported,Not Reported,32,Not Reported,NA,,2m to 61m,Small (<28.5cm),Medium Term (3-170d),NA
Okuyama_2013,Reptilia,Not Reported,DD + SA + AB,DataLogger_Satellite_Animalborne,NoReceiver_Animalborne,Data Logger_Satellite,Animal-borne,Behavioural Ecology,Behavioural states and adaptations,Single,2,Saltwater,3,7.5,49.2,72.5,Not Reported,NA,0.66,10.5,,2m to 61m,Medium (28.5-120cm),NA,Medium Term (2-20hr)
Okuyama_2013,Reptilia,Not Reported,DD + SA + AB,DataLogger_Satellite_Animalborne,NoReceiver_Animalborne,Data Logger_Satellite,Animal-borne,Behavioural Ecology,Energetics,Single,2,Saltwater,3,7.5,49.2,72.5,Not Reported,NA,0.66,10.5,,2m to 61m,Medium (28.5-120cm),NA,Medium Term (2-20hr)
Okuyama_2013,Reptilia,Not Reported,DD + SA + AB,DataLogger_Satellite_Animalborne,NoReceiver_Animalborne,Data Logger_Satellite,Animal-borne,Other Drivers of Movement and Behavior,Diel differences,Single,2,Saltwater,3,7.5,49.2,72.5,Not Reported,NA,0.66,10.5,,2m to 61m,Medium (28.5-120cm),NA,Medium Term (2-20hr)
Okuyama_2013,Reptilia,Not Reported,DD + SA + AB,DataLogger_Satellite_Animalborne,NoReceiver_Animalborne,Data Logger_Satellite,Animal-borne,Other Drivers of Movement and Behavior,Ontogenic,Single,2,Saltwater,3,7.5,49.2,72.5,Not Reported,NA,0.66,10.5,,2m to 61m,Medium (28.5-120cm),NA,Medium Term (2-20hr)
Okuyama_2014a,Reptilia,1,DD + SA + AB,DataLogger_Satellite_Animalborne,NoReceiver_Animalborne,Data Logger_Satellite,Animal-borne,Reproductive Ecology,"Spawning, breeding, nesting behaviour",Multiple,3,Saltwater,Not Reported,13.1,54.3,54.3,Not Reported,NA,Not Reported,32,,2m to 61m,Medium (28.5-120cm),NA,Long Term (>20hr)
Okuyama_2014b,Reptilia,Not Reported,DD + AB,DataLogger_Animalborne,NoReceiver_Animalborne,Data Logger,Animal-borne,Behavioural Ecology,Behavioural states and adaptations,Single,2,Saltwater,Not Reported,NA,55.1,69.7,Not Reported,NA,Not Reported,NA,,NA,Medium (28.5-120cm),NA,NA
Okuyama_2014b,Reptilia,Not Reported,DD + AB,DataLogger_Animalborne,NoReceiver_Animalborne,Data Logger,Animal-borne,Behavioural Ecology,Energetics,Single,2,Saltwater,Not Reported,NA,55.1,69.7,Not Reported,NA,Not Reported,NA,,NA,Medium (28.5-120cm),NA,NA
Okuyama_2015,Reptilia,Not Reported,DD + AB,DataLogger_Animalborne,NoReceiver_Animalborne,Data Logger,Animal-borne,Methodological,Feasibility,Single,2,Saltwater,3,7.5,49.2,72.5,Not Reported,NA,2,5,,2m to 61m,Medium (28.5-120cm),NA,Medium Term (2-20hr)
Papastamation_2018a,Chondrichthyes,7,AC + DD + AB,Acoustic_DataLogger_Animalborne,Both_Animalborne,Acoustic_Data Logger,Animal-borne,Behavioural Ecology,Habitat and space use,Multiple,3,Saltwater,0,40,105,127,3,1545,5,11,,2m to 61m,Medium (28.5-120cm),Long Term (>170d),Medium Term (2-20hr)
Papastamation_2018a,Chondrichthyes,7,AC + DD + AB,Acoustic_DataLogger_Animalborne,Both_Animalborne,Acoustic_Data Logger,Animal-borne,Behavioural Ecology,Energetics,Multiple,3,Saltwater,0,40,105,127,3,1545,5,11,,2m to 61m,Medium (28.5-120cm),Long Term (>170d),Medium Term (2-20hr)
Papastamation_2018a,Chondrichthyes,7,AC + DD + AB,Acoustic_DataLogger_Animalborne,Both_Animalborne,Acoustic_Data Logger,Animal-borne,Methodological,Integrated approach,Multiple,3,Saltwater,0,40,105,127,3,1545,5,11,,2m to 61m,Medium (28.5-120cm),Long Term (>170d),Medium Term (2-20hr)
Papastamation_2018b,Chondrichthyes,2,DD + AB,DataLogger_Animalborne,NoReceiver_Animalborne,Data Logger,Animal-borne,Behavioural Ecology,Energetics,Single,2,Saltwater,Not Reported,NA,220,285,0.9167,3,5,11,"Complementation - data logger showed energetics and activity, and when combined with camera to identify successful prey captures and prey types, and at what depths they were collected",NA,Large (>120cm),Short Term (<3d),Medium Term (2-20hr)
Papastamation_2018b,Chondrichthyes,2,DD + AB,DataLogger_Animalborne,NoReceiver_Animalborne,Data Logger,Animal-borne,Behavioural Ecology,Behavioural states and adaptations,Single,2,Saltwater,Not Reported,NA,220,285,0.9167,3,5,11,,NA,Large (>120cm),Short Term (<3d),Medium Term (2-20hr)
Pearson_2019,Cetacea,1,DD + AB,DataLogger_Animalborne,NoReceiver_Animalborne,Data Logger,Animal-borne,Behavioural Ecology,Sociality,Single,2,Saltwater,1.16,106.9,NA,Not Reported,0.00625,0.307,0.3167,9,,>61m,NA,Short Term (<3d),Medium Term (2-20hr)
Pearson_2019,Cetacea,1,DD + AB,DataLogger_Animalborne,NoReceiver_Animalborne,Data Logger,Animal-borne,Behavioural Ecology,Predator_prey interactions,Single,2,Saltwater,1.16,106.9,NA,Not Reported,0.00625,0.307,0.3167,9,,>61m,NA,Short Term (<3d),Medium Term (2-20hr)
Pearson_2019,Cetacea,1,DD + AB,DataLogger_Animalborne,NoReceiver_Animalborne,Data Logger,Animal-borne,Methodological,Tagging procedure,Single,2,Saltwater,1.16,106.9,NA,Not Reported,Not Reported,0.307,0.3167,9,,>61m,NA,Short Term (<3d),Medium Term (2-20hr)
Pearson_2019,Cetacea,1,DD + AB,DataLogger_Animalborne,NoReceiver_Animalborne,Data Logger,Animal-borne,Other Drivers of Movement and Behavior,Demographics,Single,2,Saltwater,1.16,106.9,NA,Not Reported,Not Reported,0.307,0.3167,9,,>61m,NA,Short Term (<3d),Medium Term (2-20hr)
Priede_1986,Teleostei,1,AC + Mobile,Acoustic_Mobile,Receiver_Mobile,Acoustic,Mobile,Methodological,Tagging procedure,Single,2,Saltwater,6500,6500,NA,Not Reported,0.08,0.2,Not Reported,15,,>61m,NA,Short Term (<3d),Medium Term (2-20hr)
Priede_1986,Teleostei,1,AC + Mobile,Acoustic_Mobile,Receiver_Mobile,Acoustic,Mobile,Methodological,Feasibility,Single,2,Saltwater,6500,6500,NA,Not Reported,0.08,0.2,Not Reported,15,,>61m,NA,Short Term (<3d),Medium Term (2-20hr)
Ratsimbazafindranahaka_2022,Cetacea,2,DD + AB,DataLogger_Animalborne,NoReceiver_Animalborne,Data Logger,Animal-borne,Reproductive Ecology,Parental offspring interactions,Single,2,Saltwater,0,1.5,NA,Not Reported,0.06,0.3,0.06,0.3,,Surface to 2m,NA,Short Term (<3d),Short term (<2hr)
Ratsimbazafindranahaka_2022,Cetacea,2,DD + AB,DataLogger_Animalborne,NoReceiver_Animalborne,Data Logger,Animal-borne,Methodological,Feasibility,Single,2,Saltwater,0,1.5,NA,Not Reported,0.06,0.3,0.06,0.3,,Surface to 2m,NA,Short Term (<3d),Short term (<2hr)
Ratsimbazafindranahaka_2023,Cetacea,9,DD + AB,DataLogger_Animalborne,NoReceiver_Animalborne,Data Logger,Animal-borne,Reproductive Ecology,Parental offspring interactions,Single,2,Saltwater,Not Reported,NA,NA,Not Reported,0.0192,0.723,0,6.7,,NA,NA,Short Term (<3d),Medium Term (2-20hr)
Ratsimbazafindranahaka_2023,Cetacea,9,DD + AB,DataLogger_Animalborne,NoReceiver_Animalborne,Data Logger,Animal-borne,Other Drivers of Movement and Behavior,Environmental factors,Single,2,Saltwater,Not Reported,NA,NA,Not Reported,0.0192,0.723,0,6.7,,NA,NA,Short Term (<3d),Medium Term (2-20hr)
